2014/03/28 1084.21
2014/03/31 1076.63
2014/04/01 1073.57
2014/04/02 1074.78
2014/04/03 1088.42
2014/04/04 1100.25
2014/04/07 1096.14
2014/04/08 1084.3
2014/04/09 1107.43
2014/04/10 1118.04
2014/04/11 1108.92
2014/04/14 1101.48
2014/04/15 1113.03
2014/04/16 1114.55
2014/04/17 1118.76
2014/04/21 1123.34
2014/04/22 1120.85
2014/04/23 1122.78
2014/04/24 1113.68
2014/04/25 1117.29
2014/04/28 1122.61
2014/04/29 1125.97
2014/04/30 1125.81
2014/05/01 1127.33
2014/05/02 1125.22
2014/05/05 1135.43
2014/05/06 1129.08
2014/05/07 1130.64
2014/05/08 1132.36
2014/05/09 1143.31
2014/05/12 1142.83
2014/05/13 1148.22
2014/05/14 1159.08
2014/05/15 1154.75
2014/05/16 1150.33
2014/05/19 1157.85
2014/05/20 1148.53
2014/05/21 1145.82
2014/05/22 1140.97
2014/05/23 1134.18
2014/05/27 1135.45
2014/05/28 1129.39
2014/05/29 1127.31
2014/05/30 1126.49
2014/06/02 1126.92
2014/06/03 1124.79
2014/06/04 1117.5
2014/06/05 1112.35
2014/06/06 1111.3
2014/06/09 1111.58
2014/06/10 1115.52
2014/06/11 1123.49
2014/06/12 1119.98
2014/06/13 1119.04
2014/06/16 1116.62
2014/06/17 1108.06
2014/06/18 1106.65
2014/06/19 1104.74
2014/06/20 1104.88
2014/06/23 1112.04
2014/06/24 1106.62
2014/06/25 1107.93
2014/06/26 1105.81
2014/06/27 1106.23
2014/06/30 1098.89
2014/07/01 1098.16
2014/07/02 1092.18
2014/07/03 1096.48
2014/07/07 1104.26
2014/07/08 1099.16
2014/07/09 1103.72
2014/07/10 1102.1
2014/07/11 1096.79
2014/07/14 1098.91
2014/07/15 1094.31
2014/07/16 1107.42
2014/07/17 1096.16
2014/07/18 1098.71
2014/07/21 1093.23
2014/07/22 1091.32
2014/07/23 1090.78
2014/07/24 1096.1
2014/07/25 1095.78
2014/07/28 1100.77
2014/07/29 1100.7
2014/07/30 1123.16
2014/07/31 1126.38
2014/08/01 1118.34
2014/08/04 1129.28
2014/08/05 1129.26
2014/08/06 1135.57
2014/08/07 1122.63
2014/08/08 1125.72
2014/08/11 1123.88
2014/08/12 1131.42
2014/08/13 1136.34
2014/08/14 1136.27
2014/08/15 1145.96
2014/08/18 1151.69
2014/08/19 1154.55
2014/08/20 1157.95
2014/08/21 1155.64
2014/08/22 1161.18
2014/08/25 1162.4
2014/08/26 1162.46
2014/08/27 1160.49
2014/08/28 1164.35
2014/08/29 1163.71
2014/09/02 1162.81
2014/09/03 1161.02
2014/09/04 1166.87
2014/09/05 1163.28
2014/09/08 1170.95
2014/09/09 1166.69
2014/09/10 1165.66
2014/09/11 1172.66
2014/09/12 1173.49
2014/09/15 1164.77
2014/09/16 1163.26
2014/09/17 1157.6
2014/09/18 1158.16
2014/09/19 1167.51
2014/09/22 1174.29
2014/09/23 1165.17
